league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
GER-Bundesliga,1718,2017-12-10 Hannover 96-Hoffenheim,3,2017,8388,2017-12-10 14:30:00,128,120,Hannover 96,Hoffenheim,HOF,HAN,2,0,1.48558,0.750256,True,True,https://understat.com/match/8388
GER-Bundesliga,1718,2017-12-12 Freiburg-Borussia M.Gladbach,3,2017,8397,2017-12-12 19:30:00,135,130,Freiburg,Borussia M.Gladbach,BMG,FRE,1,0,1.63493,0.222306,True,True,https://understat.com/match/8397
GER-Bundesliga,1718,2017-12-12 Hamburger SV-Eintracht Frankfurt,3,2017,8400,2017-12-12 19:30:00,118,132,Hamburger SV,Eintracht Frankfurt,EIN,HAM,1,2,1.79316,1.02455,True,True,https://understat.com/match/8400
GER-Bundesliga,1718,2017-12-12 Mainz 05-Borussia Dortmund,3,2017,8401,2017-12-12 19:30:00,125,129,Mainz 05,Borussia Dortmund,DOR,MAI,0,2,0.503881,2.02169,True,True,https://understat.com/match/8401
GER-Bundesliga,1718,2017-12-12 Wolfsburg-RasenBallsport Leipzig,3,2017,8402,2017-12-12 17:30:00,131,136,Wolfsburg,RasenBallsport Leipzig,RBL,WOL,1,1,2.38829,0.583517,True,True,https://understat.com/match/8402
GER-Bundesliga,1718,2017-12-13 Bayer Leverkusen-Werder Bremen,3,2017,8399,2017-12-13 19:30:00,119,123,Bayer Leverkusen,Werder Bremen,WER,LEV,1,0,2.27284,0.251631,True,True,https://understat.com/match/8399
GER-Bundesliga,1718,2017-12-13 Bayern Munich-FC Cologne,3,2017,8394,2017-12-13 19:30:00,117,134,Bayern Munich,FC Cologne,COL,BAY,1,0,3.34396,0.303914,True,True,https://understat.com/match/8394
GER-Bundesliga,1718,2017-12-13 Hertha Berlin-Hannover 96,3,2017,8396,2017-12-13 19:30:00,122,128,Hertha Berlin,Hannover 96,HAN,HER,3,1,2.55607,1.88845,True,True,https://understat.com/match/8396
GER-Bundesliga,1718,2017-12-13 Hoffenheim-VfB Stuttgart,3,2017,8395,2017-12-13 17:30:00,120,133,Hoffenheim,VfB Stuttgart,STU,HOF,1,0,2.10144,0.616667,True,True,https://understat.com/match/8395
GER-Bundesliga,1718,2017-12-13 Schalke 04-Augsburg,3,2017,8398,2017-12-13 19:30:00,124,121,Schalke 04,Augsburg,AUG,SCH,3,2,2.60823,1.41489,True,True,https://understat.com/match/8398
GER-Bundesliga,1718,2017-12-15 Borussia M.Gladbach-Hamburger SV,3,2017,8408,2017-12-15 19:30:00,130,118,Borussia M.Gladbach,Hamburger SV,HAM,BMG,3,1,2.64643,0.569992,True,True,https://understat.com/match/8408
GER-Bundesliga,1718,2017-12-16 Augsburg-Freiburg,3,2017,8406,2017-12-16 14:30:00,121,135,Augsburg,Freiburg,FRE,AUG,3,3,2.95093,1.76688,True,True,https://understat.com/match/8406
GER-Bundesliga,1718,2017-12-16 Borussia Dortmund-Hoffenheim,3,2017,8403,2017-12-16 17:30:00,129,120,Borussia Dortmund,Hoffenheim,HOF,DOR,2,1,3.38052,1.31881,True,True,https://understat.com/match/8403
GER-Bundesliga,1718,2017-12-16 Eintracht Frankfurt-Schalke 04,3,2017,8407,2017-12-16 14:30:00,132,124,Eintracht Frankfurt,Schalke 04,SCH,EIN,2,2,1.53257,1.82598,True,True,https://understat.com/match/8407
GER-Bundesliga,1718,2017-12-16 FC Cologne-Wolfsburg,3,2017,8405,2017-12-16 14:30:00,134,131,FC Cologne,Wolfsburg,WOL,COL,1,0,2.32178,1.15445,True,True,https://understat.com/match/8405
GER-Bundesliga,1718,2017-12-16 VfB Stuttgart-Bayern Munich,3,2017,8410,2017-12-16 14:30:00,133,117,VfB Stuttgart,Bayern Munich,BAY,STU,0,1,1.0958,1.44251,True,True,https://understat.com/match/8410
GER-Bundesliga,1718,2017-12-16 Werder Bremen-Mainz 05,3,2017,8409,2017-12-16 14:30:00,123,125,Werder Bremen,Mainz 05,MAI,WER,2,2,1.20149,1.04877,True,True,https://understat.com/match/8409
GER-Bundesliga,1718,2017-12-17 Hannover 96-Bayer Leverkusen,3,2017,8411,2017-12-17 14:30:00,128,119,Hannover 96,Bayer Leverkusen,LEV,HAN,4,4,2.17843,2.07116,True,True,https://understat.com/match/8411
GER-Bundesliga,1718,2017-12-17 RasenBallsport Leipzig-Hertha Berlin,3,2017,8404,2017-12-17 17:00:00,136,122,RasenBallsport Leipzig,Hertha Berlin,HER,RBL,2,3,2.67409,1.85524,True,True,https://understat.com/match/8404
GER-Bundesliga,1718,2018-01-12 Bayer Leverkusen-Bayern Munich,3,2017,8417,2018-01-12 19:30:00,119,117,Bayer Leverkusen,Bayern Munich,BAY,LEV,1,3,0.615242,1.48773,True,True,https://understat.com/match/8417
GER-Bundesliga,1718,2018-01-13 Augsburg-Hamburger SV,3,2017,8418,2018-01-13 14:30:00,121,118,Augsburg,Hamburger SV,HAM,AUG,1,0,1.32144,0.362892,True,True,https://understat.com/match/8418
GER-Bundesliga,1718,2018-01-13 Eintracht Frankfurt-Freiburg,3,2017,8416,2018-01-13 14:30:00,132,135,Eintracht Frankfurt,Freiburg,FRE,EIN,1,1,1.81323,0.309107,True,True,https://understat.com/match/8416
GER-Bundesliga,1718,2018-01-13 Hannover 96-Mainz 05,3,2017,8419,2018-01-13 14:30:00,128,125,Hannover 96,Mainz 05,MAI,HAN,3,2,1.80008,0.431335,True,True,https://understat.com/match/8419
GER-Bundesliga,1718,2018-01-13 RasenBallsport Leipzig-Schalke 04,3,2017,8413,2018-01-13 17:30:00,136,124,RasenBallsport Leipzig,Schalke 04,SCH,RBL,3,1,2.72958,0.529316,True,True,https://understat.com/match/8413
GER-Bundesliga,1718,2018-01-13 VfB Stuttgart-Hertha Berlin,3,2017,8420,2018-01-13 14:30:00,133,122,VfB Stuttgart,Hertha Berlin,HER,STU,1,0,0.282511,1.01714,True,True,https://understat.com/match/8420
GER-Bundesliga,1718,2018-01-13 Werder Bremen-Hoffenheim,3,2017,8415,2018-01-13 14:30:00,123,120,Werder Bremen,Hoffenheim,HOF,WER,1,1,2.47477,1.30821,True,True,https://understat.com/match/8415
GER-Bundesliga,1718,2018-01-14 Borussia Dortmund-Wolfsburg,3,2017,8412,2018-01-14 17:00:00,129,131,Borussia Dortmund,Wolfsburg,WOL,DOR,0,0,2.55723,0.698882,True,True,https://understat.com/match/8412
GER-Bundesliga,1718,2018-01-14 FC Cologne-Borussia M.Gladbach,3,2017,8414,2018-01-14 14:30:00,134,130,FC Cologne,Borussia M.Gladbach,BMG,COL,2,1,1.74295,2.11945,True,True,https://understat.com/match/8414
GER-Bundesliga,1718,2018-01-19 Hertha Berlin-Borussia Dortmund,3,2017,8423,2018-01-19 19:30:00,122,129,Hertha Berlin,Borussia Dortmund,DOR,HER,1,1,0.800387,1.64967,True,True,https://understat.com/match/8423
GER-Bundesliga,1718,2018-01-20 Borussia M.Gladbach-Augsburg,3,2017,8425,2018-01-20 14:30:00,130,121,Borussia M.Gladbach,Augsburg,AUG,BMG,2,0,1.58577,1.31181,True,True,https://understat.com/match/8425
GER-Bundesliga,1718,2018-01-20 Freiburg-RasenBallsport Leipzig,3,2017,8424,2018-01-20 14:30:00,135,136,Freiburg,RasenBallsport Leipzig,RBL,FRE,2,1,0.536057,0.754386,True,True,https://understat.com/match/8424
GER-Bundesliga,1718,2018-01-20 Hamburger SV-FC Cologne,3,2017,8427,2018-01-20 17:30:00,118,134,Hamburger SV,FC Cologne,COL,HAM,0,2,0.899507,1.38156,True,True,https://understat.com/match/8427
GER-Bundesliga,1718,2018-01-20 Hoffenheim-Bayer Leverkusen,3,2017,8422,2018-01-20 14:30:00,120,119,Hoffenheim,Bayer Leverkusen,LEV,HOF,1,4,0.638704,2.20181,True,True,https://understat.com/match/8422
GER-Bundesliga,1718,2018-01-20 Mainz 05-VfB Stuttgart,3,2017,8428,2018-01-20 14:30:00,125,133,Mainz 05,VfB Stuttgart,STU,MAI,3,2,2.3724,0.718389,True,True,https://understat.com/match/8428
GER-Bundesliga,1718,2018-01-20 Wolfsburg-Eintracht Frankfurt,3,2017,8429,2018-01-20 14:30:00,131,132,Wolfsburg,Eintracht Frankfurt,EIN,WOL,1,3,0.7221,1.78303,True,True,https://understat.com/match/8429
GER-Bundesliga,1718,2018-01-21 Bayern Munich-Werder Bremen,3,2017,8421,2018-01-21 14:30:00,117,123,Bayern Munich,Werder Bremen,WER,BAY,4,2,1.89433,0.862595,True,True,https://understat.com/match/8421
GER-Bundesliga,1718,2018-01-21 Schalke 04-Hannover 96,3,2017,8426,2018-01-21 17:00:00,124,128,Schalke 04,Hannover 96,HAN,SCH,1,1,0.635085,0.897268,True,True,https://understat.com/match/8426
GER-Bundesliga,1718,2018-01-26 Eintracht Frankfurt-Borussia M.Gladbach,3,2017,8432,2018-01-26 19:30:00,132,130,Eintracht Frankfurt,Borussia M.Gladbach,BMG,EIN,2,0,1.33681,1.41602,True,True,https://understat.com/match/8432
GER-Bundesliga,1718,2018-01-27 Bayern Munich-Hoffenheim,3,2017,8431,2018-01-27 14:30:00,117,120,Bayern Munich,Hoffenheim,HOF,BAY,5,2,2.83832,1.01591,True,True,https://understat.com/match/8431
GER-Bundesliga,1718,2018-01-27 Borussia Dortmund-Freiburg,3,2017,8430,2018-01-27 14:30:00,129,135,Borussia Dortmund,Freiburg,FRE,DOR,2,2,0.675137,0.759035,True,True,https://understat.com/match/8430
GER-Bundesliga,1718,2018-01-27 FC Cologne-Augsburg,3,2017,8434,2018-01-27 14:30:00,134,121,FC Cologne,Augsburg,AUG,COL,1,1,0.9238,0.688597,True,True,https://understat.com/match/8434
GER-Bundesliga,1718,2018-01-27 RasenBallsport Leipzig-Hamburger SV,3,2017,8435,2018-01-27 14:30:00,136,118,RasenBallsport Leipzig,Hamburger SV,HAM,RBL,1,1,1.09746,0.987601,True,True,https://understat.com/match/8435
GER-Bundesliga,1718,2018-01-27 VfB Stuttgart-Schalke 04,3,2017,8436,2018-01-27 14:30:00,133,124,VfB Stuttgart,Schalke 04,SCH,STU,0,2,0.503564,2.63904,True,True,https://understat.com/match/8436
GER-Bundesliga,1718,2018-01-27 Werder Bremen-Hertha Berlin,3,2017,8433,2018-01-27 17:30:00,123,122,Werder Bremen,Hertha Berlin,HER,WER,0,0,1.56245,0.788324,True,True,https://understat.com/match/8433
GER-Bundesliga,1718,2018-01-28 Bayer Leverkusen-Mainz 05,3,2017,8438,2018-01-28 14:30:00,119,125,Bayer Leverkusen,Mainz 05,MAI,LEV,2,0,1.5045,0.142135,True,True,https://understat.com/match/8438
GER-Bundesliga,1718,2018-01-28 Hannover 96-Wolfsburg,3,2017,8437,2018-01-28 17:00:00,128,131,Hannover 96,Wolfsburg,WOL,HAN,0,1,0.784672,0.25357,True,True,https://understat.com/match/8437
GER-Bundesliga,1718,2018-02-02 FC Cologne-Borussia Dortmund,3,2017,8447,2018-02-02 19:30:00,134,129,FC Cologne,Borussia Dortmund,DOR,COL,2,3,2.00798,2.4117,True,True,https://understat.com/match/8447
GER-Bundesliga,1718,2018-02-03 Borussia M.Gladbach-RasenBallsport Leipzig,3,2017,8441,2018-02-03 17:30:00,130,136,Borussia M.Gladbach,RasenBallsport Leipzig,RBL,BMG,0,1,1.46815,1.47738,True,True,https://understat.com/match/8441
GER-Bundesliga,1718,2018-02-03 Freiburg-Bayer Leverkusen,3,2017,8440,2018-02-03 14:30:00,135,119,Freiburg,Bayer Leverkusen,LEV,FRE,0,0,0.683392,0.761203,True,True,https://understat.com/match/8440
GER-Bundesliga,1718,2018-02-03 Hertha Berlin-Hoffenheim,3,2017,8439,2018-02-03 14:30:00,122,120,Hertha Berlin,Hoffenheim,HOF,HER,1,1,1.24795,2.05596,True,True,https://understat.com/match/8439
GER-Bundesliga,1718,2018-02-03 Mainz 05-Bayern Munich,3,2017,8445,2018-02-03 14:30:00,125,117,Mainz 05,Bayern Munich,BAY,MAI,0,2,1.12443,1.61624,True,True,https://understat.com/match/8445
GER-Bundesliga,1718,2018-02-03 Schalke 04-Werder Bremen,3,2017,8442,2018-02-03 14:30:00,124,123,Schalke 04,Werder Bremen,WER,SCH,1,2,0.736859,1.90873,True,True,https://understat.com/match/8442
GER-Bundesliga,1718,2018-02-03 Wolfsburg-VfB Stuttgart,3,2017,8446,2018-02-03 14:30:00,131,133,Wolfsburg,VfB Stuttgart,STU,WOL,1,1,0.810006,1.85583,True,True,https://understat.com/match/8446
GER-Bundesliga,1718,2018-02-04 Augsburg-Eintracht Frankfurt,3,2017,8443,2018-02-04 14:30:00,121,132,Augsburg,Eintracht Frankfurt,EIN,AUG,3,0,3.37224,0.35277,True,True,https://understat.com/match/8443
GER-Bundesliga,1718,2018-02-04 Hamburger SV-Hannover 96,3,2017,8444,2018-02-04 17:00:00,118,128,Hamburger SV,Hannover 96,HAN,HAM,1,1,1.47817,1.12675,True,True,https://understat.com/match/8444
GER-Bundesliga,1718,2018-02-09 RasenBallsport Leipzig-Augsburg,3,2017,8453,2018-02-09 19:30:00,136,121,RasenBallsport Leipzig,Augsburg,AUG,RBL,2,0,1.94548,0.813412,True,True,https://understat.com/match/8453
GER-Bundesliga,1718,2018-02-10 Bayer Leverkusen-Hertha Berlin,3,2017,8448,2018-02-10 14:30:00,119,122,Bayer Leverkusen,Hertha Berlin,HER,LEV,0,2,1.55781,0.935771,True,True,https://understat.com/match/8448
GER-Bundesliga,1718,2018-02-10 Bayern Munich-Schalke 04,3,2017,8451,2018-02-10 17:30:00,117,124,Bayern Munich,Schalke 04,SCH,BAY,2,1,1.20152,0.90129,True,True,https://understat.com/match/8451
GER-Bundesliga,1718,2018-02-10 Borussia Dortmund-Hamburger SV,3,2017,8452,2018-02-10 14:30:00,129,118,Borussia Dortmund,Hamburger SV,HAM,DOR,2,0,2.58479,0.4947,True,True,https://understat.com/match/8452
GER-Bundesliga,1718,2018-02-10 Eintracht Frankfurt-FC Cologne,3,2017,8456,2018-02-10 14:30:00,132,134,Eintracht Frankfurt,FC Cologne,COL,EIN,4,2,2.44799,1.30881,True,True,https://understat.com/match/8456
GER-Bundesliga,1718,2018-02-10 Hannover 96-Freiburg,3,2017,8449,2018-02-10 14:30:00,128,135,Hannover 96,Freiburg,FRE,HAN,2,1,0.974571,1.23823,True,True,https://understat.com/match/8449
GER-Bundesliga,1718,2018-02-10 Hoffenheim-Mainz 05,3,2017,8454,2018-02-10 14:30:00,120,125,Hoffenheim,Mainz 05,MAI,HOF,4,2,2.97721,1.45197,True,True,https://understat.com/match/8454
GER-Bundesliga,1718,2018-02-11 VfB Stuttgart-Borussia M.Gladbach,3,2017,8450,2018-02-11 14:30:00,133,130,VfB Stuttgart,Borussia M.Gladbach,BMG,STU,1,0,0.648719,0.467987,True,True,https://understat.com/match/8450
GER-Bundesliga,1718,2018-02-11 Werder Bremen-Wolfsburg,3,2017,8455,2018-02-11 17:00:00,123,131,Werder Bremen,Wolfsburg,WOL,WER,3,1,1.13687,1.58428,True,True,https://understat.com/match/8455
GER-Bundesliga,1718,2018-02-16 Hertha Berlin-Mainz 05,3,2017,8458,2018-02-16 19:30:00,122,125,Hertha Berlin,Mainz 05,MAI,HER,0,2,0.405793,1.22486,True,True,https://understat.com/match/8458
GER-Bundesliga,1718,2018-02-17 FC Cologne-Hannover 96,3,2017,8457,2018-02-17 14:30:00,134,128,FC Cologne,Hannover 96,HAN,COL,1,1,0.244916,1.20598,True,True,https://understat.com/match/8457
GER-Bundesliga,1718,2018-02-17 Freiburg-Werder Bremen,3,2017,8459,2018-02-17 14:30:00,135,123,Freiburg,Werder Bremen,WER,FRE,1,0,1.80201,0.353523,True,True,https://understat.com/match/8459
GER-Bundesliga,1718,2018-02-17 Hamburger SV-Bayer Leverkusen,3,2017,8464,2018-02-17 14:30:00,118,119,Hamburger SV,Bayer Leverkusen,LEV,HAM,1,2,0.771028,2.12545,True,True,https://understat.com/match/8464
GER-Bundesliga,1718,2018-02-17 Schalke 04-Hoffenheim,3,2017,8461,2018-02-17 17:30:00,124,120,Schalke 04,Hoffenheim,HOF,SCH,2,1,1.03034,0.4915,True,True,https://understat.com/match/8461
GER-Bundesliga,1718,2018-02-17 Wolfsburg-Bayern Munich,3,2017,8465,2018-02-17 14:30:00,131,117,Wolfsburg,Bayern Munich,BAY,WOL,1,2,0.469077,3.22804,True,True,https://understat.com/match/8465
GER-Bundesliga,1718,2018-02-18 Augsburg-VfB Stuttgart,3,2017,8463,2018-02-18 14:30:00,121,133,Augsburg,VfB Stuttgart,STU,AUG,0,1,0.321031,1.40418,True,True,https://understat.com/match/8463
GER-Bundesliga,1718,2018-02-18 Borussia M.Gladbach-Borussia Dortmund,3,2017,8460,2018-02-18 17:00:00,130,129,Borussia M.Gladbach,Borussia Dortmund,DOR,BMG,0,1,1.84628,0.362785,True,True,https://understat.com/match/8460
GER-Bundesliga,1718,2018-02-19 Eintracht Frankfurt-RasenBallsport Leipzig,3,2017,8462,2018-02-19 19:30:00,132,136,Eintracht Frankfurt,RasenBallsport Leipzig,RBL,EIN,2,1,1.64582,0.650812,True,True,https://understat.com/match/8462
GER-Bundesliga,1718,2018-02-23 Mainz 05-Wolfsburg,3,2017,8473,2018-02-23 19:30:00,125,131,Mainz 05,Wolfsburg,WOL,MAI,1,1,0.773004,1.00505,True,True,https://understat.com/match/8473
GER-Bundesliga,1718,2018-02-24 Bayern Munich-Hertha Berlin,3,2017,8466,2018-02-24 14:30:00,117,122,Bayern Munich,Hertha Berlin,HER,BAY,0,0,1.65693,0.0979538,True,True,https://understat.com/match/8466
GER-Bundesliga,1718,2018-02-24 Hannover 96-Borussia M.Gladbach,3,2017,8472,2018-02-24 14:30:00,128,130,Hannover 96,Borussia M.Gladbach,BMG,HAN,0,1,2.15161,1.51236,True,True,https://understat.com/match/8472
GER-Bundesliga,1718,2018-02-24 Hoffenheim-Freiburg,3,2017,8469,2018-02-24 14:30:00,120,135,Hoffenheim,Freiburg,FRE,HOF,1,1,0.564931,1.00896,True,True,https://understat.com/match/8469
GER-Bundesliga,1718,2018-02-24 VfB Stuttgart-Eintracht Frankfurt,3,2017,8471,2018-02-24 14:30:00,133,132,VfB Stuttgart,Eintracht Frankfurt,EIN,STU,1,0,1.94602,0.263378,True,True,https://understat.com/match/8471
GER-Bundesliga,1718,2018-02-24 Werder Bremen-Hamburger SV,3,2017,8470,2018-02-24 17:30:00,123,118,Werder Bremen,Hamburger SV,HAM,WER,1,0,0.888389,0.225135,True,True,https://understat.com/match/8470
GER-Bundesliga,1718,2018-02-25 Bayer Leverkusen-Schalke 04,3,2017,8474,2018-02-25 14:30:00,119,124,Bayer Leverkusen,Schalke 04,SCH,LEV,0,2,0.417132,1.99241,True,True,https://understat.com/match/8474
GER-Bundesliga,1718,2018-02-25 RasenBallsport Leipzig-FC Cologne,3,2017,8468,2018-02-25 17:00:00,136,134,RasenBallsport Leipzig,FC Cologne,COL,RBL,1,2,2.11128,1.31216,True,True,https://understat.com/match/8468
GER-Bundesliga,1718,2018-02-26 Borussia Dortmund-Augsburg,3,2017,8467,2018-02-26 19:30:00,129,121,Borussia Dortmund,Augsburg,AUG,DOR,1,1,1.19993,1.01277,True,True,https://understat.com/match/8467
GER-Bundesliga,1718,2018-03-02 Borussia M.Gladbach-Werder Bremen,3,2017,8478,2018-03-02 19:30:00,130,123,Borussia M.Gladbach,Werder Bremen,WER,BMG,2,2,1.85046,2.00266,True,True,https://understat.com/match/8478
GER-Bundesliga,1718,2018-03-03 Augsburg-Hoffenheim,3,2017,8481,2018-03-03 14:30:00,121,120,Augsburg,Hoffenheim,HOF,AUG,0,2,0.52869,1.84153,True,True,https://understat.com/match/8481
GER-Bundesliga,1718,2018-03-03 Eintracht Frankfurt-Hannover 96,3,2017,8480,2018-03-03 14:30:00,132,128,Eintracht Frankfurt,Hannover 96,HAN,EIN,1,0,2.17331,0.775015,True,True,https://understat.com/match/8480
GER-Bundesliga,1718,2018-03-03 Hamburger SV-Mainz 05,3,2017,8482,2018-03-03 14:30:00,118,125,Hamburger SV,Mainz 05,MAI,HAM,0,0,1.74881,0.405966,True,True,https://understat.com/match/8482
GER-Bundesliga,1718,2018-03-03 RasenBallsport Leipzig-Borussia Dortmund,3,2017,8475,2018-03-03 17:30:00,136,129,RasenBallsport Leipzig,Borussia Dortmund,DOR,RBL,1,1,1.03725,1.66037,True,True,https://understat.com/match/8475
GER-Bundesliga,1718,2018-03-03 Schalke 04-Hertha Berlin,3,2017,8479,2018-03-03 14:30:00,124,122,Schalke 04,Hertha Berlin,HER,SCH,1,0,0.332588,0.965273,True,True,https://understat.com/match/8479
GER-Bundesliga,1718,2018-03-03 Wolfsburg-Bayer Leverkusen,3,2017,8483,2018-03-03 14:30:00,131,119,Wolfsburg,Bayer Leverkusen,LEV,WOL,1,2,0.198069,2.04714,True,True,https://understat.com/match/8483
GER-Bundesliga,1718,2018-03-04 FC Cologne-VfB Stuttgart,3,2017,8476,2018-03-04 14:30:00,134,133,FC Cologne,VfB Stuttgart,STU,COL,2,3,1.19883,0.510854,True,True,https://understat.com/match/8476
GER-Bundesliga,1718,2018-03-04 Freiburg-Bayern Munich,3,2017,8477,2018-03-04 17:00:00,135,117,Freiburg,Bayern Munich,BAY,FRE,0,4,0.471821,1.98824,True,True,https://understat.com/match/8477
GER-Bundesliga,1718,2018-03-09 Mainz 05-Schalke 04,3,2017,8487,2018-03-09 19:30:00,125,124,Mainz 05,Schalke 04,SCH,MAI,0,1,0.492366,0.213037,True,True,https://understat.com/match/8487
GER-Bundesliga,1718,2018-03-10 Bayer Leverkusen-Borussia M.Gladbach,3,2017,8492,2018-03-10 17:30:00,119,130,Bayer Leverkusen,Borussia M.Gladbach,BMG,LEV,2,0,2.72895,0.710644,True,True,https://understat.com/match/8492
GER-Bundesliga,1718,2018-03-10 Bayern Munich-Hamburger SV,3,2017,8484,2018-03-10 14:30:00,117,118,Bayern Munich,Hamburger SV,HAM,BAY,6,0,4.9158,0.00671621,True,True,https://understat.com/match/8484
GER-Bundesliga,1718,2018-03-10 Hannover 96-Augsburg,3,2017,8488,2018-03-10 14:30:00,128,121,Hannover 96,Augsburg,AUG,HAN,1,3,0.741256,2.09117,True,True,https://understat.com/match/8488
GER-Bundesliga,1718,2018-03-10 Hertha Berlin-Freiburg,3,2017,8490,2018-03-10 14:30:00,122,135,Hertha Berlin,Freiburg,FRE,HER,0,0,1.08096,0.303864,True,True,https://understat.com/match/8490
GER-Bundesliga,1718,2018-03-10 Hoffenheim-Wolfsburg,3,2017,8486,2018-03-10 14:30:00,120,131,Hoffenheim,Wolfsburg,WOL,HOF,3,0,1.41466,0.226156,True,True,https://understat.com/match/8486
GER-Bundesliga,1718,2018-03-11 Borussia Dortmund-Eintracht Frankfurt,3,2017,8485,2018-03-11 17:00:00,129,132,Borussia Dortmund,Eintracht Frankfurt,EIN,DOR,3,2,1.28057,1.23331,True,True,https://understat.com/match/8485
GER-Bundesliga,1718,2018-03-11 VfB Stuttgart-RasenBallsport Leipzig,3,2017,8489,2018-03-11 14:30:00,133,136,VfB Stuttgart,RasenBallsport Leipzig,RBL,STU,0,0,1.1338,0.660324,True,True,https://understat.com/match/8489
GER-Bundesliga,1718,2018-03-12 Werder Bremen-FC Cologne,3,2017,8491,2018-03-12 19:30:00,123,134,Werder Bremen,FC Cologne,COL,WER,3,1,1.35381,0.404235,True,True,https://understat.com/match/8491
GER-Bundesliga,1718,2018-03-16 Freiburg-VfB Stuttgart,3,2017,8497,2018-03-16 19:30:00,135,133,Freiburg,VfB Stuttgart,STU,FRE,1,2,0.298809,1.62394,True,True,https://understat.com/match/8497
GER-Bundesliga,1718,2018-03-17 Augsburg-Werder Bremen,3,2017,8501,2018-03-17 14:30:00,121,123,Augsburg,Werder Bremen,WER,AUG,1,3,0.547431,2.27046,True,True,https://understat.com/match/8501
GER-Bundesliga,1718,2018-03-17 Borussia M.Gladbach-Hoffenheim,3,2017,8496,2018-03-17 14:30:00,130,120,Borussia M.Gladbach,Hoffenheim,HOF,BMG,3,3,2.29819,2.23407,True,True,https://understat.com/match/8496
GER-Bundesliga,1718,2018-03-17 Eintracht Frankfurt-Mainz 05,3,2017,8495,2018-03-17 14:30:00,132,125,Eintracht Frankfurt,Mainz 05,MAI,EIN,3,0,2.11519,0.527164,True,True,https://understat.com/match/8495
GER-Bundesliga,1718,2018-03-17 Hamburger SV-Hertha Berlin,3,2017,8500,2018-03-17 14:30:00,118,122,Hamburger SV,Hertha Berlin,HER,HAM,1,2,0.775841,2.42384,True,True,https://understat.com/match/8500
GER-Bundesliga,1718,2018-03-17 Wolfsburg-Schalke 04,3,2017,8499,2018-03-17 17:30:00,131,124,Wolfsburg,Schalke 04,SCH,WOL,0,1,1.57629,1.29568,True,True,https://understat.com/match/8499
GER-Bundesliga,1718,2018-03-18 Borussia Dortmund-Hannover 96,3,2017,8493,2018-03-18 12:30:00,129,128,Borussia Dortmund,Hannover 96,HAN,DOR,1,0,2.43612,0.659875,True,True,https://understat.com/match/8493
GER-Bundesliga,1718,2018-03-18 FC Cologne-Bayer Leverkusen,3,2017,8498,2018-03-18 14:30:00,134,119,FC Cologne,Bayer Leverkusen,LEV,COL,2,0,1.50233,0.407088,True,True,https://understat.com/match/8498
GER-Bundesliga,1718,2018-03-18 RasenBallsport Leipzig-Bayern Munich,3,2017,8494,2018-03-18 17:00:00,136,117,RasenBallsport Leipzig,Bayern Munich,BAY,RBL,2,1,2.78372,1.40277,True,True,https://understat.com/match/8494
GER-Bundesliga,1718,2018-03-31 Bayer Leverkusen-Augsburg,3,2017,8507,2018-03-31 14:30:00,119,121,Bayer Leverkusen,Augsburg,AUG,LEV,0,0,0.884077,0.301791,True,True,https://understat.com/match/8507
GER-Bundesliga,1718,2018-03-31 Bayern Munich-Borussia Dortmund,3,2017,8502,2018-03-31 14:30:00,117,129,Bayern Munich,Borussia Dortmund,DOR,BAY,6,0,4.59926,0.485044,True,True,https://understat.com/match/8502
GER-Bundesliga,1718,2018-03-31 Hannover 96-RasenBallsport Leipzig,3,2017,8509,2018-03-31 14:30:00,128,136,Hannover 96,RasenBallsport Leipzig,RBL,HAN,2,3,1.33572,3.09004,True,True,https://understat.com/match/8509
GER-Bundesliga,1718,2018-03-31 Hertha Berlin-Wolfsburg,3,2017,8505,2018-03-31 14:30:00,122,131,Hertha Berlin,Wolfsburg,WOL,HER,0,0,0.365312,1.17225,True,True,https://understat.com/match/8505
GER-Bundesliga,1718,2018-03-31 Hoffenheim-FC Cologne,3,2017,8506,2018-03-31 14:30:00,120,134,Hoffenheim,FC Cologne,COL,HOF,6,0,3.02461,0.786962,True,True,https://understat.com/match/8506
GER-Bundesliga,1718,2018-03-31 Schalke 04-Freiburg,3,2017,8503,2018-03-31 14:30:00,124,135,Schalke 04,Freiburg,FRE,SCH,2,0,2.05172,0.223581,True,True,https://understat.com/match/8503
GER-Bundesliga,1718,2018-03-31 VfB Stuttgart-Hamburger SV,3,2017,8510,2018-03-31 14:30:00,133,118,VfB Stuttgart,Hamburger SV,HAM,STU,1,1,1.08797,0.900691,True,True,https://understat.com/match/8510
GER-Bundesliga,1718,2018-04-01 Mainz 05-Borussia M.Gladbach,3,2017,8508,2018-04-01 17:00:00,125,130,Mainz 05,Borussia M.Gladbach,BMG,MAI,0,0,0.633771,0.658951,True,True,https://understat.com/match/8508
GER-Bundesliga,1718,2018-04-01 Werder Bremen-Eintracht Frankfurt,3,2017,8504,2018-04-01 14:30:00,123,132,Werder Bremen,Eintracht Frankfurt,EIN,WER,2,1,1.06787,0.822039,True,True,https://understat.com/match/8504
