league,season,game,league_id,season_id,game_id,date,home_team_id,away_team_id,home_team,away_team,away_team_code,home_team_code,home_goals,away_goals,home_xg,away_xg,is_result,has_data,url
ESP-La Liga,1920,2020-01-19 Barcelona-Granada,4,2019,12214,2020-01-19 20:00:00,148,155,Barcelona,Granada,GRA,BAR,1,0,1.43259,0.187953,True,True,https://understat.com/match/12214
ESP-La Liga,1920,2020-01-19 Mallorca-Valencia,4,2019,12219,2020-01-19 11:00:00,239,146,Mallorca,Valencia,VAL,MAL,4,1,2.18221,0.449368,True,True,https://understat.com/match/12219
ESP-La Liga,1920,2020-01-19 Real Betis-Real Sociedad,4,2019,12215,2020-01-19 13:00:00,153,140,Real Betis,Real Sociedad,SOC,BET,3,0,2.26225,0.281591,True,True,https://understat.com/match/12215
ESP-La Liga,1920,2020-01-19 Villarreal-Espanyol,4,2019,12222,2020-01-19 15:00:00,154,141,Villarreal,Espanyol,ESP,VIL,1,2,2.23006,2.04252,True,True,https://understat.com/match/12222
ESP-La Liga,1920,2020-01-24 Osasuna-Levante,4,2019,12228,2020-01-24 20:00:00,157,151,Osasuna,Levante,LEV,OSA,2,0,1.94107,0.601469,True,True,https://understat.com/match/12228
ESP-La Liga,1920,2020-01-25 Alaves-Villarreal,4,2019,12223,2020-01-25 17:30:00,158,154,Alaves,Villarreal,VIL,ALA,1,2,0.975012,1.07139,True,True,https://understat.com/match/12223
ESP-La Liga,1920,2020-01-25 Espanyol-Athletic Club,4,2019,12226,2020-01-25 12:00:00,141,147,Espanyol,Athletic Club,ATH,ESP,1,1,0.552668,0.660786,True,True,https://understat.com/match/12226
ESP-La Liga,1920,2020-01-25 Sevilla-Granada,4,2019,12230,2020-01-25 20:00:00,138,155,Sevilla,Granada,GRA,SEV,2,0,0.807577,0.475664,True,True,https://understat.com/match/12230
ESP-La Liga,1920,2020-01-25 Valencia-Barcelona,4,2019,12231,2020-01-25 15:00:00,146,148,Valencia,Barcelona,BAR,VAL,2,0,1.43787,1.15303,True,True,https://understat.com/match/12231
ESP-La Liga,1920,2020-01-26 Atletico Madrid-Leganes,4,2019,12224,2020-01-26 11:00:00,143,159,Atletico Madrid,Leganes,LEG,ATL,0,0,0.990297,0.37528,True,True,https://understat.com/match/12224
ESP-La Liga,1920,2020-01-26 Celta Vigo-Eibar,4,2019,12225,2020-01-26 13:00:00,152,156,Celta Vigo,Eibar,EIB,CEL,0,0,1.03102,0.223406,True,True,https://understat.com/match/12225
ESP-La Liga,1920,2020-01-26 Getafe-Real Betis,4,2019,12227,2020-01-26 15:00:00,142,153,Getafe,Real Betis,BET,GET,1,0,1.45193,1.33797,True,True,https://understat.com/match/12227
ESP-La Liga,1920,2020-01-26 Real Sociedad-Mallorca,4,2019,12229,2020-01-26 17:30:00,140,239,Real Sociedad,Mallorca,MAL,SOC,3,0,2.6866,0.885045,True,True,https://understat.com/match/12229
